x LHS_beta=90.000 LHS_beta=900.000 LHS_beta=9000.000 LHS_beta=90000.000 LHS_beta=900000.000 LHS_beta=9000000.000 RHS_beta=90.000 RHS_beta=900.000 RHS_beta=9000.000 RHS_beta=90000.000 RHS_beta=900000.000 RHS_beta=9000000.000
5.351447279347741120e-06 1.014852597805893311e+12 1.014850655652944336e+13 1.014656485394640938e+14 9.956794968746602500e+14 4.146544974374804000e+15 4.214239477650407500e+15 1.326495488570180023e+05 1.326485334384282976e+08 1.325470416075096741e+11 1.228786843622021875e+14 1.727234188041673500e+15 0.000000000000000000e+00
5.330502280211350654e-06 1.001770425914902832e+12 1.001768523775073047e+13 1.001578353556327969e+14 9.829890136015723750e+14 4.107909817017574500e+15 4.176260374175642000e+15 1.319542759265813220e+05 1.319532737215431482e+08 1.318531022091666718e+11 1.223069574977162812e+14 1.756677844432533500e+15 0.000000000000000000e+00
5.309557281074960189e-06 9.887063798051120605e+11 9.887045171951066406e+12 9.885182987132556250e+13 9.703120347555603750e+14 4.069054164029309500e+15 4.138057495107206000e+15 1.312586140084029466e+05 1.312576249059055895e+08 1.311587626280387573e+11 1.217338793819944219e+14 1.786575321720866750e+15 0.000000000000000000e+00
5.288612281938569723e-06 9.756629973437298584e+11 9.756611737786179688e+12 9.754788585671121875e+13 9.576510787959361250e+14 4.029986314343816000e+15 4.099638845590559500e+15 1.305626002361624851e+05 1.305616241253375113e+08 1.304640600119837341e+11 1.211594868823773438e+14 1.816932437882485000e+15 0.000000000000000000e+00
5.267667282802179257e-06 9.626427838736274414e+11 9.626409988670462891e+12 9.624625383158418750e+13 9.450086336778572500e+14 3.990714563154570500e+15 4.061012420882148500e+15 1.298662715785216278e+05 1.298653083486534059e+08 1.297690313449078979e+11 1.205838168115091875e+14 1.847755051371686750e+15 0.000000000000000000e+00
5.246722283665788791e-06 9.496482116094324951e+11 9.496464646737884766e+12 9.494718100494571875e+13 9.323871562229452500e+14 3.951247199216443500e+15 4.022186203594203500e+15 1.291696648339635722e+05 1.291687143744998127e+08 1.290737134415953827e+11 1.200069059214355938e+14 1.879049060121873500e+15 0.000000000000000000e+00
5.225777284529398326e-06 9.366817190576846924e+11 9.366800097043523438e+12 9.365091121699100000e+13 9.197890715132420000e+14 3.911592502183376500e+15 3.983168160975608500e+15 1.284728166257183184e+05 1.284718788262803704e+08 1.283781429426234589e+11 1.194287908977652344e+14 1.910820400481309000e+15 0.000000000000000000e+00
5.204832285393007860e-06 9.237457104611040039e+11 9.237440382006203125e+12 9.235768488350643750e+13 9.072167723085852500e+14 3.871758739983208000e+15 3.943966242230056000e+15 1.277757633967743022e+05 1.277748381471674293e+08 1.276823563093640137e+11 1.188495083538967812e+14 1.943075046081514000e+15 0.000000000000000000e+00
5.183887286256618241e-06 9.108425552669860840e+11 9.108409196092439453e+12 9.106773894267957812e+13 8.946726184874480000e+14 3.831754166230796500e+15 3.904588375872628500e+15 1.270785414049778337e+05 1.270776285952013284e+08 1.269863898190726166e+11 1.182690948253119844e+14 1.975819006635773750e+15 0.000000000000000000e+00
5.162942287120227776e-06 8.979745876197438965e+11 8.979729880741810547e+12 8.978130680432246875e+13 8.821589365112922500e+14 3.791587017680565000e+15 3.865042467125958500e+15 1.263811867182206479e+05 1.263802862384778857e+08 1.262902795600654907e+11 1.176875867639366094e+14 2.009058326665559250e+15 0.000000000000000000e+00
5.141997287983837310e-06 8.851441058775791016e+11 8.851425419533642578e+12 8.849861830150776562e+13 8.696780189124492500e+14 3.751265511719541000e+15 3.825336395357030000e+15 1.256837352097170369e+05 1.256828469504254609e+08 1.255940614269858093e+11 1.171050205325707188e+14 2.042799084151823500e+15 0.000000000000000000e+00
5.121052288847446844e-06 8.723533721532471924e+11 8.723518433594637695e+12 8.721989964461370312e+13 8.572321238055225000e+14 3.710797843901882000e+15 3.785478011555641000e+15 1.249862225533706805e+05 1.249853464051715583e+08 1.248977711161597290e+11 1.165214323993890781e+14 2.077047389109009500e+15 0.000000000000000000e+00
5.100107289711056378e-06 8.596046118788753662e+11 8.596031177247013672e+12 8.594537337777373438e+13 8.448234744223030000e+14 3.670192185525888500e+15 3.745475135855531000e+15 1.242886842192322365e+05 1.242878200730005056e+08 1.242014441210429840e+11 1.159368585325135156e+14 2.111809382078739250e+15 0.000000000000000000e+00
5.079162290574665913e-06 8.469000133947586670e+11 8.468985533896428711e+12 8.467525833772339062e+13 8.324542586701486250e+14 3.629456681254407000e+15 3.705335555099081500e+15 1.235911554690486664e+05 1.235903032159023136e+08 1.235051157277588654e+11 1.153513349946579219e+14 2.147091232540488250e+15 0.000000000000000000e+00
5.058217291438275447e-06 8.342417275620550537e+11 8.342403012158910156e+12 8.340976961503689062e+13 8.201266287137845000e+14 3.588599446779520000e+15 3.665067020446512500e+15 1.228936713519042532e+05 1.228928308832140118e+08 1.228088210107279968e+11 1.147648977378472969e+14 2.182899137236399750e+15 0.000000000000000000e+00
5.037272292301884981e-06 8.216318673992717285e+11 8.216304742225684570e+12 8.214911851774237500e+13 8.078427005804438750e+14 3.547628566532336500e+15 3.624677245030392500e+15 1.221962666999542271e+05 1.221954379073529094e+08 1.221125948283905487e+11 1.141775825982118750e+14 2.219239318407367250e+15 0.000000000000000000e+00
5.016327293165494516e-06 8.090725077424291992e+11 8.090711472464771484e+12 8.089351253730423438e+13 7.956045537882616250e+14 3.506552091438673000e+15 3.584173901656266500e+15 1.214989761242517707e+05 1.214981588996435255e+08 1.214164718190214539e+11 1.135894252908571875e+14 2.256118021937230000e+15 0.000000000000000000e+00
4.995382294029104897e-06 7.965656849287619629e+11 7.965643566257970703e+12 7.964315531695923438e+13 7.834142309978176250e+14 3.465378036721368000e+15 3.543564620550161000e+15 1.208018340106684773e+05 1.208010282462379187e+08 1.207204863966392059e+11 1.130004614048115469e+14 2.293541515402157500e+15 0.000000000000000000e+00
4.974437294892714431e-06 7.841133965038070068e+11 7.841120999071700195e+12 7.839824662239075000e+13 7.712737376867025000e+14 3.424114379749894500e+15 3.502856987153649500e+15 1.201048745159086102e+05 1.201040801041298509e+08 1.200246727470083618e+11 1.124107263980508906e+14 2.331516086021961500e+15 0.000000000000000000e+00
4.953492295756323965e-06 7.717176009517153320e+11 7.717163355760095703e+12 7.715898231472510938e+13 7.591850418469750000e+14 3.382769057937948000e+15 3.462058539967166500e+15 1.194081315636184590e+05 1.194073483972640634e+08 1.193290648237366333e+11 1.118202555926035938e+14 2.370048038510271500e+15 0.000000000000000000e+00
4.932547296619933500e-06 7.593802174485965576e+11 7.593789828098397461e+12 7.592555432583104688e+13 7.471500737053481250e+14 3.341349966689563000e+15 3.421176768442143000e+15 1.187116388405894249e+05 1.187108668127391636e+08 1.186336963444662323e+11 1.112290841697339375e+14 2.409143692819936500e+15 0.000000000000000000e+00
4.911602297483543034e-06 7.471031256387042236e+11 7.471019212544793945e+12 7.469815063590296875e+13 7.351707254659401250e+14 3.299864957394328500e+15 3.380219110922555500e+15 1.180154297930570028e+05 1.180146687971065491e+08 1.179386007871604156e+11 1.106372471652068438e+14 2.448809381780755500e+15 0.000000000000000000e+00
4.890657298347152568e-06 7.348881654332539062e+11 7.348869908228543945e+12 7.347695525330723438e+13 7.232488510754118750e+14 3.258321835472207000e+15 3.339192952636409000e+15 1.173195376230943220e+05 1.173187875527638495e+08 1.172438113864848175e+11 1.100447794646337344e+14 2.489051448625563000e+15 0.000000000000000000e+00
4.869712299210762103e-06 7.227371368316381836e+11 7.227359915162105469e+12 7.226214819666790625e+13 7.113862660102795000e+14 3.216728358468383500e+15 3.298105623737601500e+15 1.166239952851018024e+05 1.166232560344442427e+08 1.165493611302845001e+11 1.094517157989001406e+14 2.529876244401579000e+15 0.000000000000000000e+00
4.848767300074371637e-06 7.106517997648099365e+11 7.106506832674935547e+12 7.105390547916946875e+13 6.995847470862078750e+14 3.175092234198585000e+15 3.256964397398636000e+15 1.159288354823914997e+05 1.159281069458010495e+08 1.158552827561562347e+11 1.088580907396765781e+14 2.571290125263098000e+15 0.000000000000000000e+00
4.827822300937981171e-06 6.986338739605749512e+11 6.986327858066368164e+12 6.985239909505000000e+13 6.878460322890441250e+14 3.133421118945196500e+15 3.215776487954526500e+15 1.152340906638678716e+05 1.152333727360881120e+08 1.151616087481163330e+11 1.082639386950120781e+14 2.613299449641979500e+15 0.000000000000000000e+00
4.806877301801591552e-06 6.866850388305352783e+11 6.866839785475021484e+12 6.865779700825953906e+13 6.761718206273671250e+14 3.091722615704529500e+15 3.174549049098277000e+15 1.145397930208038597e+05 1.145390855969356745e+08 1.144683713333641205e+11 1.076692939050118750e+14 2.655910575292166000e+15 0.000000000000000000e+00
4.785932302665201087e-06 6.748069333784001465e+11 6.748059004961864258e+12 6.747026314325512500e+13 6.645637720062927500e+14 3.050004272485467500e+15 3.133289172128188500e+15 1.138459744837124745e+05 1.138452774592221528e+08 1.137756024791410522e+11 1.070741904375994062e+14 2.699129856204303000e+15 0.000000000000000000e+00
4.764987303528810621e-06 6.630011561293843994e+11 6.630001501804182617e+12 6.628995737790444531e+13 6.530235071222805000e+14 3.008273580659757000e+15 3.092003884247286000e+15 1.131526667193145986e+05 1.131519799900416136e+08 1.130833338896853485e+11 1.064786621843632188e+14 2.742963639386614500e+15 0.000000000000000000e+00
4.744042304392420155e-06 6.512692650803928223e+11 6.512682855997356445e+12 6.511703553846819531e+13 6.415526073786652500e+14 2.966537973364107500e+15 3.050700146915061000e+15 1.124599011276017845e+05 1.124592245897663534e+08 1.123915970032823029e+11 1.058827428564889375e+14 2.787418261507993500e+15 0.000000000000000000e+00
4.723097305256029690e-06 6.396127776706746826e+11 6.396118241961399414e+12 6.395164939662932031e+13 6.301526148216266250e+14 2.924804823954222000e+15 3.009384854251676000e+15 1.117677088389948767e+05 1.117670423892056197e+08 1.117004229894096222e+11 1.052864659807771250e+14 2.832500045399239000e+15 0.000000000000000000e+00
4.702152306119639224e-06 6.280331707726419678e+11 6.280322428449083008e+12 6.279394666853883594e+13 6.188250320963093750e+14 2.883081444510895000e+15 2.968064831494809000e+15 1.110761207115974685e+05 1.110754642468587905e+08 1.110098427459783173e+11 1.046898648957467656e+14 2.878215296408353000e+15 0.000000000000000000e+00
4.681207306983248758e-06 6.165318807025107422e+11 6.165309778652332031e+12 6.164407101584389062e+13 6.075713224227816250e+14 2.841375084398191000e+15 2.926746833509174000e+15 1.103851673285449506e+05 1.103845207462642640e+08 1.103198868966682739e+11 1.040929727478255938e+14 2.924570298605490000e+15 0.000000000000000000e+00
4.660262307846858292e-06 6.051103032504356689e+11 6.051094250503520508e+12 6.050216204866524219e+13 5.963929095915220000e+14 2.799692928873743000e+15 2.885437543348800000e+15 1.096948789954478416e+05 1.096942421934428364e+08 1.096305857883589935e+11 1.034958224876261250e+14 2.971571310833485000e+15 0.000000000000000000e+00
4.639317308710467827e-06 5.937697937297861328e+11 5.937689397168207031e+12 5.936835533048904688e+13 5.852911779781108750e+14 2.758042097751125000e+15 2.844143570872056500e+15 1.090052857379299094e+05 1.090046586144355536e+08 1.089419694886542206e+11 1.028984468663093281e+14 3.019224562599438500e+15 0.000000000000000000e+00
4.618372309574078208e-06 5.825116670452143555e+11 5.825108367725774414e+12 5.824278238493794531e+13 5.742674725767926250e+14 2.716429644114240500e+15 2.802871451409407500e+15 1.083164172992605163e+05 1.083157997529359162e+08 1.082540677835014496e+11 1.023008784320344844e+14 3.067536249802935500e+15 0.000000000000000000e+00
4.597427310437687742e-06 5.713371977791464844e+11 5.713363908034306641e+12 5.712557070438461719e+13 5.633230990525690000e+14 2.674862553083603500e+15 2.761627644483808500e+15 1.076283031380804023e+05 1.076276950680155456e+08 1.075669101749042816e+11 1.017031495264962812e+14 3.116512530296445500e+15 0.000000000000000000e+00
4.576482311301297277e-06 5.602476202963397217e+11 5.602468361776126953e+12 5.601684376037206250e+13 5.524593238114815000e+14 2.633347740634392000e+15 2.720418532583676500e+15 1.069409724262214004e+05 1.069403737319438308e+08 1.068805258787291870e+11 1.011052922815493125e+14 3.166159519273279500e+15 0.000000000000000000e+00
4.555537312164906811e-06 5.492441288661132812e+11 5.492433671680076172e+12 5.491672101580155469e+13 5.416773740887156250e+14 2.591892052466050000e+15 2.679250419988239500e+15 1.062544540466185717e+05 1.062538646280999780e+08 1.061949438226043549e+11 1.005073386159191875e+14 3.216483284478415500e+15 0.000000000000000000e+00
4.534592313028516345e-06 5.383278778018865967e+11 5.383271380916844727e+12 5.382531793885133594e+13 5.309784380541783125e+14 2.550502262923239000e+15 2.638129531645133000e+15 1.055687765913152543e+05 1.055681963489777595e+08 1.055101926439114685e+11 9.990932023200129688e+13 3.267489841237612500e+15 0.000000000000000000e+00
4.513647313892125880e-06 5.274999816176288452e+11 5.274992634663454102e+12 5.274274601858693750e+13 5.203636649351743125e+14 2.509185073967885000e+15 2.597062012100020500e+15 1.048839683595598763e+05 1.048833971942822188e+08 1.048263006878692474e+11 9.931126861274617188e+13 3.319185147299920000e+15 0.000000000000000000e+00
4.492702314755735414e-06 5.167615152008281860e+11 5.167608181832901367e+12 5.166911278222353906e+13 5.098341651558071250e+14 2.467947114201998000e+15 2.556053924477976500e+15 1.042000573559940240e+05 1.041994951691178381e+08 1.041432960057086029e+11 9.871321501863231250e+13 3.371575097488812500e+15 0.000000000000000000e+00
4.471757315619344948e-06 5.061135140015860596e+11 5.061128376965070312e+12 5.060452181400109375e+13 4.993910104927289375e+14 2.426794937940959000e+15 2.515111249516376000e+15 1.035170712889318966e+05 1.035165179822674990e+08 1.034612063529383698e+11 9.811519048472590625e+13 3.424665518157096500e+15 0.000000000000000000e+00
4.450812316482954482e-06 4.955569742374326172e+11 4.955563182274859375e+12 4.954907277563200781e+13 4.890352342468541875e+14 2.385735024336898500e+15 2.474239884648976500e+15 1.028350375687292544e+05 1.028344930445616841e+08 1.027800591877014465e+11 9.751722581782690625e+13 3.478462161440659500e+15 0.000000000000000000e+00
4.429867317346564864e-06 4.850928531134591064e+11 4.850922169853461914e+12 4.850286142828058594e+13 4.787678314306489375e+14 2.344773776551772000e+15 2.433445643140844500e+15 1.021539833062427351e+05 1.021534474673374146e+08 1.020998816692205658e+11 9.691935159370215625e+13 3.532970699305978000e+15 0.000000000000000000e+00
4.408922318210174398e-06 4.747220690573541870e+11 4.747214524018700195e+12 4.746597965603342969e+13 4.685897589706003750e+14 2.303917520979684500e+15 2.392734253273753000e+15 1.014739353113773541e+05 1.014734080609855503e+08 1.014207006563329010e+11 9.632159815440462500e+13 3.588196717386626000e+15 0.000000000000000000e+00
4.387977319073783932e-06 4.644455019689417114e+11 4.644449043810374023e+12 4.643851549082014844e+13 4.585019359244805000e+14 2.263172506518045000e+15 2.352111357581685000e+15 1.007949200917228736e+05 1.007944013335873336e+08 1.007425427061130371e+11 9.572399560567889062e+13 3.644145708603450000e+15 0.000000000000000000e+00
4.367032319937393467e-06 4.542639934837949829e+11 4.542634145626370117e+12 4.542055313874211719e+13 4.485052437129926250e+14 2.222544903887006000e+15 2.311582512135965500e+15 1.001169638512771926e+05 1.001164534896373898e+08 1.000654340725832062e+11 9.512657381445225000e+13 3.700823066563545500e+15 0.000000000000000000e+00
4.346087320801003001e-06 4.441783472505180664e+11 4.441777865995435547e+12 4.441217300776828906e+13 4.386005263654086875e+14 2.182040804996701500e+15 2.271153185879609500e+15 9.944009248925674183e+04 9.943959042885407805e+07 9.938940070551051331e+10 9.452936240641150000e+13 3.758234078732817500e+15 0.000000000000000000e+00
4.325142321664612535e-06 4.341893292212741089e+11 4.341887864482441406e+12 4.341345173675615625e+13 4.287885907787903125e+14 2.141666222361721250e+15 2.230828760010387750e+15 9.876433159899269231e+04 9.876383774507558346e+07 9.871446824929023743e+10 9.393239076366478125e+13 3.816383919377086500e+15 0.000000000000000000e+00
4.304197322528222069e-06 4.242976679551403198e+11 4.242971426721891113e+12 4.242446222575566406e+13 4.190702069903862500e+14 2.101427088562233750e+15 2.190614527412101500e+15 9.808970646691236470e+04 9.808922072524118423e+07 9.804066204191392517e+10 9.333568802248807812e+13 3.875277642266568000e+15 0.000000000000000000e+00
